Paper, URL, Conference, Year,data,description,txtName
Hawk and Aucitas: e-Auction Schemes from the Helios and Civitas e-Voting Schemes.,https://doi.org/10.1007/978-3-662-45472-5_4,fc,2014,,,fc14_submission_109.txt
A Domain-Specific Language for Low-Level Secure Multiparty Computation Protocols.,http://doi.acm.org/10.1145/2810103.2813664,ccs,2015,,,p1492-laud.txt
"Falcon Codes: Fast, Authenticated LT Codes (Or: Making Rapid Tornadoes Unstoppable).",http://doi.acm.org/10.1145/2810103.2813728,ccs,2015,,,p1032-juels.txt
The Dark Menace: Characterizing Network-based Attacks in the Cloud.,http://doi.acm.org/10.1145/2815675.2815707,imc,2015,,,p169-miao.txt
LOOP: Logic-Oriented Opaque Predicate Detection in Obfuscated Binary Code.,http://doi.acm.org/10.1145/2810103.2813617,ccs,2015,,,p757-ming.txt
CONIKS: Bringing Key Transparency to End Users.,https://www.usenix.org/conference/usenixsecurity15/technical-sessions/presentation/melara,uss,2015,,,sec15-paper-melara.txt
Securing Embedded User Interfaces: Android and Beyond.,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/presentation/roesner,uss,2013,,,sec13-paper_roesner.txt
"AS relationships, customer cones, and validation.",http://doi.acm.org/10.1145/2504730.2504735,imc,2013,,,p243-luckie.txt
Marionette: A Programmable Network Traffic Obfuscation System.,https://www.usenix.org/conference/usenixsecurity15/technical-sessions/presentation/dyer,uss,2015,,,sec15-paper-dyer.txt
Privacy Preserving T_Ü_•¢tonnement - A Cryptographic Construction of an Incentive Compatible Market.,https://doi.org/10.1007/978-3-662-45472-5_26,fc,2014,,,
Flexible and Fine-grained Mandatory Access Control on Android for Diverse Security and Privacy Policies.,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/presentation/bugiel,uss,2013,,,sec13-paper_bugiel.txt
From System Services Freezing to System Server Shutdown in Android: All You Need Is a Loop in an App.,http://doi.acm.org/10.1145/2810103.2813606,ccs,2015,,,p1236-huang.txt
Targeted Threat Index: Characterizing and Quantifying Politically-Motivated Targeted Malware.,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/hardy,uss,2014,,,sec14-paper-hardy 2.31.52 PM.txt
Security and Usability Challenges of Moving-Object CAPTCHAs: Decoding Codewords in Motion.,https://www.usenix.org/conference/usenixsecurity12/technical-sessions/presentation/xu_y,uss,2012,,,sec12-final118.txt
The Ring of Gyges: Investigating the Future of Criminal Smart Contracts.,http://doi.acm.org/10.1145/2976749.2978362,ccs,2016,,,p283-juels.txt
BGP Prefix Delegations: A Deep Dive.,http://dl.acm.org/citation.cfm?id=2987458,imc,2016,,,p469-krenc.txt
Providing SCADA Network Data Sets for Intrusion Detection Research.,https://www.usenix.org/conference/cset16/workshop-program/presentation/lemay,usscset,2016,,,cset16-paper-lemay.txt
Harvesting Inconsistent Security Configurations in Custom Android ROMs via Differential Analysis.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/aafer,uss,2016,,,sec16_paper_aafer.txt
Practical DIFC Enforcement on Android.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/nadkarni,uss,2016,,,sec16_paper_nadkarni.txt
Observing and Preventing Leakage in MapReduce.,http://doi.acm.org/10.1145/2810103.2813695,ccs,2015,,,p1570-ohrimenko.txt
Efficient Cryptographic Password Hardening Services from Partially Oblivious Commitments.,http://doi.acm.org/10.1145/2976749.2978375,ccs,2016,,,p1192-schneider 2.31.51 PM.txt
A comparison of syslog and IS-IS for network failure analysis.,http://doi.acm.org/10.1145/2504730.2504766,imc,2013,,,p433-turner.txt
Condensing Steam: Distilling the Diversity of Gamer Behavior.,http://dl.acm.org/citation.cfm?id=2987489,imc,2016,,,p81-oneill.txt
Demystifying porn 2.0: a look into a major adult video streaming website.,http://doi.acm.org/10.1145/2504730.2504739,imc,2013,,,p417-tyson.txt
I Do Not Know What You Visited Last Summer: Protecting users from third-party web tracking with TrackingFree browser.,http://www.internetsociety.org/doc/i-do-not-know-what-you-visited-last-summer-protecting-users-third-party-web-tracking,ndss,2015,,,
Privacy-aware personalization for mobile advertising.,http://doi.acm.org/10.1145/2382196.2382266,ccs,2012,,,p662-hardt 2.31.52 PM.txt
OS Fingerprinting and Tethering Detection in Mobile Networks.,http://doi.acm.org/10.1145/2663716.2663745,imc,2014,,,p173-chen.txt
Juice: A Longitudinal Study of an SEO Botnet.,http://internetsociety.org/doc/juice-longitudinal-study-seo-botnet,ndss,2013,,,07_4_0.txt
"Evolution of social-attribute networks: measurements, modeling, and implications using google+.",http://doi.acm.org/10.1145/2398776.2398792,imc,2012,,,p131-gong 2.31.53 PM.txt
Don't Trust Satellite Phones: A Security Analysis of Two Satphone Standards.,https://doi.org/10.1109/SP.2012.18,sp,2012,,,06234409 2.31.53 PM.txt
Discriminative Models for Multi-instance Problems with Tree Structure.,http://doi.acm.org/10.1145/2996758.2996761,ccsaisec,2016,,,p83-pevny.txt
Cardinal Pill Testing of System Virtual Machines.,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/shi,uss,2014,,,sec14-paper-shi 2.31.52 PM.txt
Autonomous learning for detection of JavaScript attacks: vision or reality?,http://doi.acm.org/10.1145/2381896.2381911,ccsaisec,2012,,,p93-schwenk 2.31.53 PM.txt
From Collision To Exploitation: Unleashing Use-After-Free Vulnerabilities in Linux Kernel.,http://doi.acm.org/10.1145/2810103.2813637,ccs,2015,,,p414-xu.txt
SABOT: specification-based payload generation for programmable logic controllers.,http://doi.acm.org/10.1145/2382196.2382244,ccs,2012,,,p439-mclaughlin 2.31.52 PM.txt
Every Second Counts: Quantifying the Negative Externalities of Cybercrime via Typosquatting.,https://doi.org/10.1109/SP.2015.16,sp,2015,,,07163023.txt
Context-free Attacks Using Keyboard Acoustic Emanations.,http://doi.acm.org/10.1145/2660267.2660296,ccs,2014,,,p453-zhu.txt
Characterizing Large-Scale Click Fraud in ZeroAccess.,http://doi.acm.org/10.1145/2660267.2660369,ccs,2014,,,p141-pearce.txt
On the Feasibility of Large-Scale Infections of iOS Devices.,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/wang_tielei,uss,2014,,,sec14-paper-wang-tielei 2.31.52 PM.txt
Location Privacy Protection for Smartphone Users.,http://doi.acm.org/10.1145/2660267.2660270,ccs,2014,,,p239-fawaz.txt
Forward Secure Asynchronous Messaging from Puncturable Encryption.,https://doi.org/10.1109/SP.2015.26,sp,2015,,,07163033.txt
Security Vulnerability in Processor-Interconnect Router Design.,http://doi.acm.org/10.1145/2660267.2660290,ccs,2014,,,p358-song.txt
Establishing Browser Security Guarantees through Formal Shim Verification.,https://www.usenix.org/conference/usenixsecurity12/technical-sessions/presentation/jang,uss,2012,,,sec12-final217.txt
The Cracked Cookie Jar: HTTP Cookie Hijacking and the Exposure of Private Information.,https://doi.org/10.1109/SP.2016.49,sp,2016,,,07546532.txt
VCCFinder: Finding Potential Vulnerabilities in Open-Source Projects to Assist Code Audits.,http://doi.acm.org/10.1145/2810103.2813604,ccs,2015,,,p426-perl 2.31.51 PM.txt
Characterizing Smartphone Usage Patterns from Millions of Android Users.,http://doi.acm.org/10.1145/2815675.2815686,imc,2015,,,p459-li.txt
Identifying Traffic Differentiation in Mobile Networks.,http://doi.acm.org/10.1145/2815675.2815691,imc,2015,,,p239-molavi-kakhki.txt
Cloak of Visibility: Detecting When Machines Browse a Different Web.,https://doi.org/10.1109/SP.2016.50,sp,2016,,,07546533.txt
Detecting Unusually-Routed ASes: Methods and Applications.,http://dl.acm.org/citation.cfm?id=2987478,imc,2016,,,p445-comarela.txt
SoK: Secure Messaging.,https://doi.org/10.1109/SP.2015.22,sp,2015,,,07163029.txt
CCFI: Cryptographically Enforced Control Flow Integrity.,http://doi.acm.org/10.1145/2810103.2813676,ccs,2015,,,p941-mashtizadeh.txt
Challenges in Protecting Tor Hidden Services from Botnet Abuse.,https://doi.org/10.1007/978-3-662-45472-5_21,fc,2014,,,fc14_submission_152.txt
A Messy State of the Union: Taming the Composite State Machines of TLS.,https://doi.org/10.1109/SP.2015.39,sp,2015,,,07163046.txt
Verifiable ASICs.,https://doi.org/10.1109/SP.2016.51,sp,2016,,,p501-fiore 2.31.52 PM.txt
Post-Quantum Key Exchange for the TLS Protocol from the Ring Learning with Errors Problem.,https://doi.org/10.1109/SP.2015.40,sp,2015,,,07163047.txt
Automated Symbolic Proofs of Observational Equivalence.,http://doi.acm.org/10.1145/2810103.2813662,ccs,2015,,,p1144-basin.txt
Intransitive noninterference in nondeterministic systems.,http://doi.acm.org/10.1145/2382196.2382288,ccs,2012,,,p869-engelhardt 2.31.53 PM.txt
Vetting SSL Usage in Applications with SSLINT.,https://doi.org/10.1109/SP.2015.38,sp,2015,,,07163045.txt
Operating system framed in case of mistaken identity: measuring the success of web-based spoofing attacks on OS password-entry dialogs.,http://doi.acm.org/10.1145/2382196.2382237,ccs,2012,,,p365-bravolillo 2.31.52 PM.txt
Practical Control Flow Integrity and Randomization for Binary Executables.,https://doi.org/10.1109/SP.2013.44,sp,2013,,,
Formal verification of information flow security for a simple arm-based separation kernel.,http://doi.acm.org/10.1145/2508859.2516702,ccs,2013,,,p223-dam.txt
Permacoin: Repurposing Bitcoin Work for Data Preservation.,https://doi.org/10.1109/SP.2014.37,sp,2014,,,06956582.txt
Scalable Graph-based Bug Search for Firmware Images.,http://doi.acm.org/10.1145/2976749.2978370,ccs,2016,,,p480-feng 2.31.51 PM.txt
An Evaluation of the Google Chrome Extension Security Architecture.,https://www.usenix.org/conference/usenixsecurity12/technical-sessions/presentation/carlini,uss,2012,,,sec12-final177_0.txt
Rise of the planet of the apps: a systematic study of the mobile app ecosystem.,http://doi.acm.org/10.1145/2504730.2504749,imc,2013,,,p277-petsas.txt
From the Aether to the Ethernet - Attacking the Internet using Broadcast Digital Television.,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/oren,uss,2014,,,sec14-paper-oren 2.31.52 PM.txt
Lurking Malice in the Cloud: Understanding and Detecting Cloud Repository as a Malicious Service.,http://doi.acm.org/10.1145/2976749.2978349,ccs,2016,,,p1541-liao 2.31.51 PM.txt
Secure Sampling of Public Parameters for Succinct Zero Knowledge Proofs.,https://doi.org/10.1109/SP.2015.25,sp,2015,,,07163032.txt
Accountable Privacy for Decentralized Anonymous Payments.,https://doi.org/10.1007/978-3-662-54970-4_5,fc,2016,,,05_Garman 2.31.51 PM.txt
Automated Detection and Fingerprinting of Censorship Block Pages.,http://doi.acm.org/10.1145/2663716.2663722,imc,2014,,,p299-jones.txt
Charm: A Framework for Rapidly Prototyping Cryptosystems.,http://www.internetsociety.org/charm-framework-rapidly-prototyping-cryptosystems,ndss,2012,,,05_7.txt
Predictability of Android OpenSSL's pseudo random number generator.,http://doi.acm.org/10.1145/2508859.2516706,ccs,2013,,,p659-kim.txt
Do You See What I See? Differential Treatment of Anonymous Users.,http://www.internetsociety.org/sites/default/files/blogs-media/do-you-see-what-i-see-differential-treatment-anonymous-users.pdf,ndss,2016,,,
P4R: Privacy-Preserving Pre-Payments with Refunds for Transportation Systems.,https://doi.org/10.1007/978-3-642-39884-1_17,fc,2013,,,6-2.txt
Decentralized Anonymous Credentials.,http://www.internetsociety.org/doc/decentralized-anonymous-credentials,ndss,2014,,,07_3_1.txt
Abusing File Processing in Malware Detectors for Fun and Profit.,https://doi.org/10.1109/SP.2012.15,sp,2012,,,06234406 2.31.53 PM.txt
Exploring EDNS-client-subnet adopters in your free time.,http://doi.acm.org/10.1145/2504730.2504767,imc,2013,,,p305-streibelt.txt
Secure Outsourced Garbled Circuit Evaluation for Mobile Devices.,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/paper/carter,uss,2013,,,sec13-paper_carter.txt
Towards Reliable Storage of 56-bit Secrets in Human Memory.,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/bonneau,uss,2014,,,sec14-paper-bonneau 2.31.51 PM.txt
On Scaling Decentralized Blockchains - (A Position Paper).,https://doi.org/10.1007/978-3-662-53357-4_8,fcw,2016,,,
Checking More and Alerting Less: Detecting Privacy Leakages via Enhanced Data-flow Analysis and Peer Voting.,http://www.internetsociety.org/doc/checking-more-and-alerting-less-detecting-privacy-leakages-enhanced-data-flow-analysis-and-peer,ndss,2015,,,
Practical yet universally composable two-server password-authenticated secret sharing.,http://doi.acm.org/10.1145/2382196.2382252,ccs,2012,,,p525-camenisch 2.31.52 PM.txt
I Think They're Trying to Tell Me Something: Advice Sources and Selection for Digital Security.,https://doi.org/10.1109/SP.2016.24,sp,2016,,,07546507.txt
Scambaiter: Understanding Targeted Nigerian Scams on Craigslist.,http://www.internetsociety.org/doc/scambaiter-understanding-targeted-nigerian-scams-craigslist,ndss,2014,,,09_4.txt
Identifying Encrypted Malware Traffic with Contextual Flow Data.,http://doi.acm.org/10.1145/2996758.2996768,ccsaisec,2016,,,p35-anderson.txt
An Empirical Study of Textual Key-Fingerprint Representations.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/dechand,uss,2016,,,sec16_paper_dechand.txt
"Routing Bottlenecks in the Internet: Causes, Exploits, and Countermeasures.",http://doi.acm.org/10.1145/2660267.2660299,ccs,2014,,,p321-kang.txt
Taming Hosted Hypervisors with (Mostly) Deprivileged Execution.,http://internetsociety.org/doc/taming-hosted-hypervisors-mostly-deprivileged-execution,ndss,2013,,,03_3_0.txt
A Plea for Utilising Synthetic Data when Performing Machine Learning Based Cyber-Security Experiments.,http://doi.acm.org/10.1145/2666652.2666663,ccsaisec,2014,,,p37-abt.txt
Verito: A Practical System for Transparency and Accountability in Virtual Economies.,http://internetsociety.org/doc/verito-practical-system-transparency-and-accountability-virtual-economies,ndss,2013,,,11_3_0.txt
FIE on Firmware: Finding Vulnerabilities in Embedded Systems Using Symbolic Execution.,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/paper/davidson,uss,2013,,,sec13-paper_davidson.txt
Hunting the Red Fox Online: Understanding and Detection of Mass Redirect-Script Injections.,https://doi.org/10.1109/SP.2014.8,sp,2014,,,06956553.txt
Mapping the expansion of Google's serving infrastructure.,http://doi.acm.org/10.1145/2504730.2504754,imc,2013,,,p313-calder.txt
Characterizing Website Behaviors Across Logged-in and Not-logged-in Users.,http://dl.acm.org/citation.cfm?id=2987450,imc,2016,,,p111-kaizer.txt
An empirical study of cryptographic misuse in android applications.,http://doi.acm.org/10.1145/2508859.2516693,ccs,2013,,,p73-egele.txt
Centrally Banked Cryptocurrencies.,http://www.internetsociety.org/sites/default/files/blogs-media/centrally-banked-cryptocurrencies.pdf,ndss,2016,,,
A Large-Scale Empirical Analysis of Chinese Web Passwords.,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/li_zhigong,uss,2014,,,sec14-paper-li-zhigong 2.31.52 PM.txt
Location leaks over the GSM air interface.,http://www.internetsociety.org/location-leaks-over-gsm-air-interface,ndss,2012,,,
The Self-blindable U-Prove Scheme from FC'14 Is Forgeable (Short Paper).,https://doi.org/10.1007/978-3-662-54970-4_20,fc,2016,,,20_Verheul.txt
Attacking OpenSSL Implementation of ECDSA with a Few Signatures.,http://doi.acm.org/10.1145/2976749.2978400,ccs,2016,,,p1505-fan 2.31.51 PM.txt
Algorithmic Transparency via Quantitative Input Influence: Theory and Experiments with Learning Systems.,https://doi.org/10.1109/SP.2016.42,sp,2016,,,07546525.txt
Lattice Basis Reduction Attack against Physically Unclonable Functions.,http://doi.acm.org/10.1145/2810103.2813723,ccs,2015,,,p1070-ganji.txt
Measuring Video QoE from Encrypted Traffic.,http://dl.acm.org/citation.cfm?id=2987459,imc,2016,,,p513-dimopoulos.txt
Capturing ghosts: predicting the used IPv4 space by inferring unobserved addresses.,http://doi.acm.org/10.1145/2663716.2663718,imc,2014,,,p319-zander.txt
Single round access privacy on outsourced storage.,http://doi.acm.org/10.1145/2382196.2382229,ccs,2012,,,p293-williams 2.31.52 PM.txt
Equihash: Asymmetric Proof-of-Work Based on the Generalized Birthday Problem.,http://www.internetsociety.org/sites/default/files/blogs-media/equihash-asymmetric-proof-of-work-based-generalized-birthday-problem.pdf,ndss,2016,,,
