Paper, URL, Conference, Year,data,description,txtName
Providing SCADA Network Data Sets for Intrusion Detection Research.,https://www.usenix.org/conference/cset16/workshop-program/presentation/lemay,usscset,2016,,,
ProvUSB: Block-level Provenance-Based Data Protection for USB Storage Devices.,http://doi.acm.org/10.1145/2976749.2978398,ccs,2016,,,
Reasons Dynamic Addresses Change.,http://dl.acm.org/citation.cfm?id=2987461,imc,2016,,,
"Recommended For You"": A First Look at Content Recommendation Networks.""",http://dl.acm.org/citation.cfm?id=2987469,imc,2016,,,
Refund Attacks on Bitcoin's Payment Protocol.,https://doi.org/10.1007/978-3-662-54970-4_34,fc,2016,,,
Reliable Third-Party Library Detection in Android and its Security Applications.,http://doi.acm.org/10.1145/2976749.2978333,ccs,2016,,,
"Remote Electronic Voting Can Be Efficient, Verifiable and Coercion-Resistant.",https://doi.org/10.1007/978-3-662-53357-4_15,fcw,2016,,,
Request and Conquer: Exposing Cross-Origin Resource Size.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/goethem,uss,2016,,,
Return to the Zombie Gadgets: Undermining Destructive Code Reads via Code Inference Attacks.,https://doi.org/10.1109/SP.2016.61,sp,2016,,,
Return-Oriented Flush-Reload Side Channels on ARM and Their Implications for Android Devices.,http://doi.acm.org/10.1145/2976749.2978360,ccs,2016,,,
Revisiting Square-Root ORAM: Efficient Random Access in Multi-party Computation.,https://doi.org/10.1109/SP.2016.21,sp,2016,,,
Safe Serializable Secure Scheduling: Transactions and the Trade-Off Between Security and Consistency.,http://doi.acm.org/10.1145/2976749.2978415,ccs,2016,,,
Safely Measuring Tor.,http://doi.acm.org/10.1145/2976749.2978310,ccs,2016,,,
SANA: Secure and Scalable Aggregate Network Attestation.,http://doi.acm.org/10.1145/2976749.2978335,ccs,2016,,,
Sanctum: Minimal Hardware Extensions for Strong Software Isolation.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/costan,uss,2016,,,
SandScout: Automatic Detection of Flaws in iOS Sandbox Profiles.,http://doi.acm.org/10.1145/2976749.2978336,ccs,2016,,,
Scalable Graph-based Bug Search for Firmware Images.,http://doi.acm.org/10.1145/2976749.2978370,ccs,2016,,,
Screen after Previous Screens: Spatial-Temporal Recreation of Android App Displays from Memory Images.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/saltaformaggio,uss,2016,,,
Secure Kernel Machines against Evasion Attacks.,http://doi.acm.org/10.1145/2996758.2996771,ccsaisec,2016,,,
Secure Stable Matching at Scale.,http://doi.acm.org/10.1145/2976749.2978373,ccs,2016,,,
"Secure, Precise, and Fast Floating-Point Operations on x86 Processors.",https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/rane,uss,2016,,,
Security Analysis of Emerging Smart Home Applications.,https://doi.org/10.1109/SP.2016.44,sp,2016,,,
Security Keys: Practical Cryptographic Second Factors for the Modern Web.,https://doi.org/10.1007/978-3-662-54970-4_25,fc,2016,,,
"Seeking Nonsense, Looking for Trouble: Efficient Promotional-Infection Detection through Semantic Inconsistency Search.",https://doi.org/10.1109/SP.2016.48,sp,2016,,,
Selene: Voting with Transparent Verifiability and Coercion-Mitigation.,https://doi.org/10.1007/978-3-662-53357-4_12,fcw,2016,,,
Sending Out an SMS: Characterizing the Security of the SMS Ecosystem with Public Gateways.,https://doi.org/10.1109/SP.2016.28,sp,2016,,,
SFADiff: Automated Evasion Attacks and Fingerprinting Using Black-box Differential Automata Learning.,http://doi.acm.org/10.1145/2976749.2978383,ccs,2016,,,
SherLock vs Moriarty: A Smartphone Dataset for Cybersecurity Research.,http://doi.acm.org/10.1145/2996758.2996764,ccsaisec,2016,,,
Should You Use the App for That?: Comparing the Privacy Implications of App- and Web-based Online Services.,http://dl.acm.org/citation.cfm?id=2987456,imc,2016,,,
Shreds: Fine-Grained Execution Units with Private Memory.,https://doi.org/10.1109/SP.2016.12,sp,2016,,,
SKEE: A lightweight Secure Kernel-level Execution Environment for ARM.,http://www.internetsociety.org/sites/default/files/blogs-media/skee-lightweight-secure-kernel-level-execution-environment-for-arm.pdf,ndss,2016,,,
Slitheen: Perfectly Imitated Decoy Routing through Traffic Replacement.,http://doi.acm.org/10.1145/2976749.2978312,ccs,2016,,,
SmartWalk: Enhancing Social Network Security via Adaptive Random Walks.,http://doi.acm.org/10.1145/2976749.2978319,ccs,2016,,,
Sneaking Past the Firewall: Quantifying the Unexpected Traffic on Major TCP and UDP Ports.,http://dl.acm.org/citation.cfm?id=2987447,imc,2016,,,
SOK: (State of) The Art of War: Offensive Techniques in Binary Analysis.,https://doi.org/10.1109/SP.2016.17,sp,2016,,,
SoK: Everyone Hates Robocalls: A Survey of Techniques Against Telephone Spam.,https://doi.org/10.1109/SP.2016.27,sp,2016,,,
SoK: Lessons Learned from Android Security Research for Appified Software Platforms.,https://doi.org/10.1109/SP.2016.33,sp,2016,,,
SoK: Towards Grounding Censorship Circumvention in Empiricism.,https://doi.org/10.1109/SP.2016.59,sp,2016,,,
SoK: Verifiability Notions for E-Voting Protocols.,https://doi.org/10.1109/SP.2016.52,sp,2016,,,
Specification Mining for Intrusion Detection in Networked Control Systems.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/caselli,uss,2016,,,
SPIFFY: Inducing Cost-Detectability Tradeoffs for Persistent Link-Flooding Attacks.,http://www.internetsociety.org/sites/default/files/blogs-media/spiffy-inducing-cost-detectability-tradeoffs-persistent-link-flooding-attacks.pdf,ndss,2016,,,
Statistical Deobfuscation of Android Applications.,http://doi.acm.org/10.1145/2976749.2978422,ccs,2016,,,
Staying Secure and Unprepared: Understanding and Mitigating the Security Risks of Apple ZeroConf.,https://doi.org/10.1109/SP.2016.45,sp,2016,,,
Stealing Machine Learning Models via Prediction APIs.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/tramer,uss,2016,,,
Stemming Downlink Leakage from Training Sequences in Multi-User MIMO Networks.,http://doi.acm.org/10.1145/2976749.2978412,ccs,2016,,,
Step by Step Towards Creating a Safe Smart Contract: Lessons and Insights from a Cryptocurrency Lab.,https://doi.org/10.1007/978-3-662-53357-4_6,fcw,2016,,,
"Stressing Out: Bitcoin Stress Testing"".""",https://doi.org/10.1007/978-3-662-53357-4_1,fcw,2016,,,
Strong Non-Interference and Type-Directed Higher-Order Masking.,http://doi.acm.org/10.1145/2976749.2978427,ccs,2016,,,
Synthesizing Plausible Privacy-Preserving Location Traces.,https://doi.org/10.1109/SP.2016.39,sp,2016,,,
Systematic Fuzzing and Testing of TLS Libraries.,http://doi.acm.org/10.1145/2976749.2978411,ccs,2016,,,
TaintART: A Practical Multi-level Information-Flow Tracking System for Android RunTime.,http://doi.acm.org/10.1145/2976749.2978343,ccs,2016,,,
Talos: Neutralizing Vulnerabilities with Security Workarounds for Rapid Response.,https://doi.org/10.1109/SP.2016.43,sp,2016,,,
TaoStore: Overcoming Asynchronicity in Oblivious Data Storage.,https://doi.org/10.1109/SP.2016.20,sp,2016,,,
Targeted Online Password Guessing: An Underestimated Threat.,http://doi.acm.org/10.1145/2976749.2978339,ccs,2016,,,
The Bitcoin Brain Drain: Examining the Use and Abuse of Bitcoin Brain Wallets.,https://doi.org/10.1007/978-3-662-54970-4_36,fc,2016,,,
The Cracked Cookie Jar: HTTP Cookie Hijacking and the Exposure of Private Information.,https://doi.org/10.1109/SP.2016.49,sp,2016,,,
The Cut-and-Choose Game and Its Application to Cryptographic Protocols.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/zhu,uss,2016,,,
The Ever-Changing Labyrinth: A Large-Scale Analysis of Wildcard DNS Powered Blackhat SEO.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/du,uss,2016,,,
The Honey Badger of BFT Protocols.,http://doi.acm.org/10.1145/2976749.2978399,ccs,2016,,,
The Million-Key Question - Investigating the Origins of RSA Public Keys.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/svenda,uss,2016,,,
The Misuse of Android Unix Domain Sockets and Security Implications.,http://doi.acm.org/10.1145/2976749.2978297,ccs,2016,,,
The Other Side of the Coin: User Experiences with Bitcoin Security and Privacy.,https://doi.org/10.1007/978-3-662-54970-4_33,fc,2016,,,
The Price of Free: Privacy Leakage in Personalized Mobile In-Apps Ads.,http://www.internetsociety.org/sites/default/files/blogs-media/price-of-free-privacy-leakage-personalized-mobile-in-app-ads.pdf,ndss,2016,,,
The Ring of Gyges: Investigating the Future of Criminal Smart Contracts.,http://doi.acm.org/10.1145/2976749.2978362,ccs,2016,,,
The Self-blindable U-Prove Scheme from FC'14 Is Forgeable (Short Paper).,https://doi.org/10.1007/978-3-662-54970-4_20,fc,2016,,,
"The Shadow Nemesis: Inference Attacks on Efficiently Deployable, Efficiently Searchable Encryption.",http://doi.acm.org/10.1145/2976749.2978401,ccs,2016,,,
The Sounds of the Phones: Dangers of Zero-Effort Second Factor Login based on Ambient Audio.,http://doi.acm.org/10.1145/2976749.2978328,ccs,2016,,,
"The Web/Local"" Boundary Is Fuzzy: A Security Study of Chrome's Process-based Sandboxing.""",http://doi.acm.org/10.1145/2976749.2978414,ccs,2016,,,
Thoth: Comprehensive Policy Compliance in Data Retrieval Systems.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/elnikety,uss,2016,,,
Time to Measure the Pi.,http://dl.acm.org/citation.cfm?id=2987476,imc,2016,,,
TLS in the Wild: An Internet-wide Analysis of TLS-based Protocols for Electronic Communication.,http://www.internetsociety.org/sites/default/files/blogs-media/tls-wild-internet-wide-analysis-tls-based-protocols-electronic-communication.pdf,ndss,2016,,,
TLS Proxies: Friend or Foe?,http://dl.acm.org/citation.cfm?id=2987488,imc,2016,,,
Towards a Complete View of the Certificate Ecosystem.,http://dl.acm.org/citation.cfm?id=2987462,imc,2016,,,
Towards Automated Dynamic Analysis for Linux-based Embedded Firmware.,http://www.internetsociety.org/sites/default/files/blogs-media/towards-automated-dynamic-analysis-linux-based-embedded-firmware.pdf,ndss,2016,,,
Towards Better Internet Citizenship: Reducing the Footprint of Internet-wide Scans by Topology Aware Prefix Selection.,http://dl.acm.org/citation.cfm?id=2987457,imc,2016,,,
Towards Measuring and Mitigating Social Engineering Software Download Attacks.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/nelms,uss,2016,,,
Towards SDN-Defined Programmable BYOD (Bring Your Own Device) Security.,http://www.internetsociety.org/sites/default/files/blogs-media/towards-sdn-defined-programmable-bring-your-own-device-security.pdf,ndss,2016,,,
Town Crier: An Authenticated Data Feed for Smart Contracts.,http://doi.acm.org/10.1145/2976749.2978326,ccs,2016,,,
Tracing Information Flows Between Ad Exchanges Using Retargeted Ads.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/bashir,uss,2016,,,
Tracked Without a Trace: Linking Sessions of Users by Unsupervised Learning of Patterns in Their DNS Traffic.,http://doi.acm.org/10.1145/2996758.2996770,ccsaisec,2016,,,
Tracking Mobile Web Users Through Motion Sensors: Attacks and Defenses.,http://www.internetsociety.org/sites/default/files/blogs-media/tracking-mobile-web-users-through-motion-sensors-attacks-defenses.pdf,ndss,2016,,,
"Transcript Collision Attacks: Breaking Authentication in TLS, IKE and SSH.",https://www.internetsociety.org/sites/default/files/blogs-media/transcript-collision-attacks-breaking-authentication-tls-ike-ssh.pdf,ndss,2016,,,
Transparency Overlays and Applications.,http://doi.acm.org/10.1145/2976749.2978404,ccs,2016,,,
TriggerScope: Towards Detecting Logic Bombs in Android Applications.,https://doi.org/10.1109/SP.2016.30,sp,2016,,,
True Friends Let You Down: Benchmarking Social Graph Anonymization Schemes.,http://doi.acm.org/10.1145/2996758.2996765,ccsaisec,2016,,,
Trusted Browsers for Uncertain Times.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/kohlbrenner,uss,2016,,,
Tunneling for Transparency: A Large-Scale Analysis of End-to-End Violations in the Internet.,http://dl.acm.org/citation.cfm?id=2987455,imc,2016,,,
"Twice the Bits, Twice the Trouble: Vulnerabilities Induced by Migrating to 64-Bit Platforms.",http://doi.acm.org/10.1145/2976749.2978403,ccs,2016,,,
TypeSan: Practical Type Confusion Detection.,http://doi.acm.org/10.1145/2976749.2978405,ccs,2016,,,
Undermining Information Hiding (and What to Do about It).,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/goktas,uss,2016,,,
Understanding Craigslist Rental Scams.,https://doi.org/10.1007/978-3-662-54970-4_1,fc,2016,,,
Understanding On-device Bufferbloat for Cellular Upload.,http://dl.acm.org/citation.cfm?id=2987490,imc,2016,,,
UniSan: Proactive Kernel Memory Initialization to Eliminate Data Leakages.,http://doi.acm.org/10.1145/2976749.2978366,ccs,2016,,,
Universal Cast-as-Intended Verifiability.,https://doi.org/10.1007/978-3-662-53357-4_16,fcw,2016,,,
"UNVEIL: A Large-Scale, Automated Approach to Detecting Ransomware.",https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/kharaz,uss,2016,,,
User Profiling in the Time of HTTPS.,http://dl.acm.org/citation.cfm?id=2987451,imc,2016,,,
Users Really Do Plug in USB Drives They Find.,https://doi.org/10.1109/SP.2016.26,sp,2016,,,
Using Intel Software Guard Extensions for Efficient Two-Party Secure Function Evaluation.,https://doi.org/10.1007/978-3-662-53357-4_20,fcw,2016,,,
Using Reflexive Eye Movements for Fast Challenge-Response Authentication.,http://doi.acm.org/10.1145/2976749.2978311,ccs,2016,,,
VD-PSI: Verifiable Delegated Private Set Intersection on Outsourced Private Datasets.,https://doi.org/10.1007/978-3-662-54970-4_9,fc,2016,,,
Verena: End-to-End Integrity Protection for Web Applications.,https://doi.org/10.1109/SP.2016.58,sp,2016,,,
Verifiable ASICs.,https://doi.org/10.1109/SP.2016.51,sp,2016,,,
Verifying Constant-Time Implementations.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/almeida,uss,2016,,,
Virtual U: Defeating Face Liveness Detection by Building Virtual Models from Your Public Photos.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/xu,uss,2016,,,
VISIBLE: Video-Assisted Keystroke Inference from Tablet Backside Motion.,http://www.internetsociety.org/sites/default/files/blogs-media/visible-video-assisted-keystroke-inference-tablet-backside-motion.pdf,ndss,2016,,,
VoiceLive: A Phoneme Localization based Liveness Detection for Voice Authentication on Smartphones.,http://doi.acm.org/10.1145/2976749.2978296,ccs,2016,,,
VTrust: Regaining Trust on Virtual Calls.,http://www.internetsociety.org/sites/default/files/blogs-media/vtrust-regaining-trust-virtual-calls.pdf,ndss,2016,,,
Weak Keys Remain Widespread in Network Devices.,http://dl.acm.org/citation.cfm?id=2987486,imc,2016,,,
Website Fingerprinting at Internet Scale.,http://www.internetsociety.org/sites/default/files/blogs-media/website-fingerprinting-internet-scale.pdf,ndss,2016,,,
Website-Targeted False Content Injection by Network Operators.,https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/nakibly,uss,2016,,,
"What Cannot Be Read, Cannot Be Leveraged? Revisiting Assumptions of JIT-ROP Defenses.",https://www.usenix.org/conference/usenixsecurity16/technical-sessions/presentation/maisuradze,uss,2016,,,
What Else is Revealed by Order-Revealing Encryption?,http://doi.acm.org/10.1145/2976749.2978379,ccs,2016,,,
What Happens After You Are Pwnd: Understanding the Use of Leaked Webmail Credentials in the Wild.,http://dl.acm.org/citation.cfm?id=2987475,imc,2016,,,
